time;xpos;zpos
0;-7,61;0
0;-7,61;0
0,02;-7,51;1,192093E-08
0,03843864;-7,51;1,192093E-08
0,05267088;-7,51;1,192093E-08
0,06737026;-7,51;1,192093E-08
0,08204172;-7,51;1,192093E-08
0,09637271;-7,51;1,192093E-08
0,1109802;-7,51;1,192093E-08
0,1253694;-7,51;1,192093E-08
0,1396392;-7,51;1,192093E-08
0,153672;-7,51;1,192093E-08
0,1681582;-7,51;1,192093E-08
0,1823907;-7,51;1,192093E-08
0,1966823;-7,51;1,192093E-08
0,2102733;-7,51;1,192093E-08
0,2244968;-7,51;1,192093E-08
0,2385854;-7,51;1,192093E-08
0,252347;-7,51;1,192093E-08
0,2667594;-7,51;1,192093E-08
0,2807928;-7,51;1,192093E-08
0,2944837;-7,51;1,192093E-08
0,3085818;-7,51;1,192093E-08
0,3226307;-7,51;1,192093E-08
0,3364356;-7,51;1,192093E-08
0,3500467;-7,51;1,192093E-08
0,3641079;-7,51;1,192093E-08
0,3781883;-7,51;1,192093E-08
0,3916262;-7,51;1,192093E-08
0,4058546;-7,51;1,192093E-08
0,4199712;-7,51;1,192093E-08
0,4334686;-7,51;1,192093E-08
0,4475032;-7,51;1,192093E-08
0,4615695;-7,51;1,192093E-08
0,4750982;-7,51;1,192093E-08
0,4891206;-7,51;1,192093E-08
0,5028647;-7,51;1,192093E-08
0,5185668;-7,51;1,192093E-08
0,5307202;-7,51;1,192093E-08
0,5444757;-7,51;1,192093E-08
0,5582527;-7,51;1,192093E-08
0,5720199;-7,51;1,192093E-08
0,586312;-7,51;1,192093E-08
0,6003608;-7,51;1,192093E-08
0,6140613;-7,51;1,192093E-08
0,6281801;-7,51;1,192093E-08
0,6419231;-7,51;1,192093E-08
0,6555911;-7,51;1,192093E-08
0,6696779;-7,51;1,192093E-08
0,6836887;-7,51;1,192093E-08
0,697564;-7,51;1,192093E-08
0,7112048;-7,51;1,192093E-08
0,7257234;-7,51;1,192093E-08
0,7392399;-7,51;1,192093E-08
0,752896;-7,51;1,192093E-08
0,7670026;-7,51;1,192093E-08
0,7810172;-7,51;1,192093E-08
0,7945533;-7,51;1,192093E-08
0,8085672;-7,51;1,192093E-08
0,8225495;-7,51;1,192093E-08
0,8365192;-7,51;1,192093E-08
0,8500443;-7,51;1,192093E-08
0,8643495;-7,51;1,192093E-08
0,8782521;-7,51;1,192093E-08
0,891799;-7,51;1,192093E-08
0,905978;-7,51;1,192093E-08
0,920192;-7,51;1,192093E-08
0,9335558;-7,51;1,192093E-08
0,9477067;-7,51;1,192093E-08
0,9616908;-7,51;1,192093E-08
0,9751446;-7,51;1,192093E-08
0,989301;-7,51;1,192093E-08
1,00322;-7,51;1,192093E-08
1,017277;-7,51;1,192093E-08
1,030802;-7,51;1,192093E-08
1,045045;-7,51;1,192093E-08
1,058884;-7,51;1,192093E-08
1,072548;-7,51;1,192093E-08
1,086618;-7,51;1,192093E-08
1,100502;-7,51;1,192093E-08
1,114193;-7,51;1,192093E-08
1,128425;-7,51;1,192093E-08
1,142143;-7,51;1,192093E-08
1,155752;-7,51;1,192093E-08
1,169921;-7,51;1,192093E-08
1,183774;-7,41;2,384186E-08
1,197856;-7,41;2,384186E-08
1,211335;-7,41;2,384186E-08
1,225573;-7,41;2,384186E-08
1,239311;-7,41;2,384186E-08
1,25279;-7,41;2,384186E-08
1,266978;-7,41;2,384186E-08
1,280869;-7,41;2,384186E-08
1,294491;-7,41;2,384186E-08
1,308427;-7,41;2,384186E-08
1,322283;-7,41;2,384186E-08
1,336258;-7,41;2,384186E-08
1,34975;-7,41;2,384186E-08
1,363907;-7,31;3,576279E-08
1,378008;-7,31;3,576279E-08
1,391236;-7,31;3,576279E-08
1,405419;-7,31;3,576279E-08
1,419289;-7,31;3,576279E-08
1,432755;-7,31;3,576279E-08
1,446996;-7,31;3,576279E-08
