time;xpos;zpos
0;-7,61;0
0;-7,61;0
0,02;-7,71;-1,192093E-08
0,03697135;-7,71;-1,192093E-08
0,04913052;-7,71;-1,192093E-08
0,06407396;-7,71;-1,192093E-08
0,07864885;-7,71;-1,192093E-08
0,09289537;-7,71;-1,192093E-08
0,1077638;-7,71;-1,192093E-08
0,1223252;-7,71;-1,192093E-08
0,1367133;-7,71;-1,192093E-08
0,1511303;-7,71;-1,192093E-08
0,1654408;-7,71;-1,192093E-08
0,1798952;-7,71;-1,192093E-08
0,1937901;-7,71;-1,192093E-08
0,208079;-7,71;-1,192093E-08
0,2223463;-7,71;-1,192093E-08
0,2365973;-7,71;-1,192093E-08
0,250316;-7,71;-1,192093E-08
0,264535;-7,71;-1,192093E-08
0,2787129;-7,71;-1,192093E-08
0,2922834;-7,71;-1,192093E-08
0,3064767;-7,71;-1,192093E-08
0,3206966;-7,71;-1,192093E-08
0,3342331;-7,71;-1,192093E-08
0,3482518;-7,71;-1,192093E-08
0,36243;-7,71;-1,192093E-08
0,3763329;-7,71;-1,192093E-08
0,3901121;-7,71;-1,192093E-08
0,4042805;-7,71;-1,192093E-08
0,4182013;-7,71;-1,192093E-08
0,4318794;-7,71;-1,192093E-08
0,4460265;-7,71;-1,192093E-08
0,4601313;-7,71;-1,192093E-08
0,4736743;-7,71;-1,192093E-08
0,4877813;-7,71;-1,192093E-08
0,5020293;-7,71;-1,192093E-08
0,5157918;-7,71;-1,192093E-08
0,5291027;-7,71;-1,192093E-08
0,5435445;-7,71;-1,192093E-08
0,5574942;-7,71;-1,192093E-08
0,5710841;-7,71;-1,192093E-08
0,5851679;-7,71;-1,192093E-08
0,5992915;-7,71;-1,192093E-08
0,6129162;-7,71;-1,192093E-08
0,6270245;-7,71;-1,192093E-08
0,641014;-7,71;-1,192093E-08
0,6545608;-7,71;-1,192093E-08
0,6687054;-7,71;-1,192093E-08
0,6828563;-7,71;-1,192093E-08
0,6964905;-7,71;-1,192093E-08
0,7103033;-7,71;-1,192093E-08
0,7243165;-7,71;-1,192093E-08
0,7384084;-7,71;-1,192093E-08
0,7518767;-7,71;-1,192093E-08
0,76598;-7,71;-1,192093E-08
0,7800297;-7,71;-1,192093E-08
0,7935904;-7,71;-1,192093E-08
0,8078227;-7,71;-1,192093E-08
0,8217718;-7,71;-1,192093E-08
0,8356649;-7,71;-1,192093E-08
0,8490198;-7,71;-1,192093E-08
0,8633663;-7,71;-1,192093E-08
0,8773713;-7,71;-1,192093E-08
0,8908324;-7,71;-1,192093E-08
0,9050309;-7,71;-1,192093E-08
0,9190936;-7,71;-1,192093E-08
0,9325322;-7,71;-1,192093E-08
0,946859;-7,71;-1,192093E-08
0,961057;-7,71;-1,192093E-08
0,9743271;-7,71;-1,192093E-08
0,9885939;-7,71;-1,192093E-08
1,002564;-7,71;-1,192093E-08
1,016533;-7,71;-1,192093E-08
1,030213;-7,71;-1,192093E-08
1,044225;-7,71;-1,192093E-08
1,058259;-7,71;-1,192093E-08
1,071803;-7,71;-1,192093E-08
1,085984;-7,71;-1,192093E-08
1,099907;-7,71;-1,192093E-08
1,113507;-7,71;-1,192093E-08
1,127562;-7,71;-1,192093E-08
1,141623;-7,71;-1,192093E-08
1,155519;-7,71;-1,192093E-08
1,168841;-7,71;-1,192093E-08
1,183235;-7,71;-1,192093E-08
1,197584;-7,71;-1,192093E-08
1,210912;-7,71;-1,192093E-08
1,224976;-7,71;-1,192093E-08
1,238873;-7,71;-1,192093E-08
1,252521;-7,71;-1,192093E-08
1,266619;-7,71;-1,192093E-08
1,280554;-7,71;-1,192093E-08
1,294229;-7,71;-1,192093E-08
1,308422;-7,71;-1,192093E-08
1,322306;-7,71;-1,192093E-08
1,335976;-7,71;-1,192093E-08
1,349851;-7,71;-1,192093E-08
1,363762;-7,71;-1,192093E-08
