time;xpos;zpos
0;-7,61;0
0;-7,61;0
0,02;-7,61;0
0,03690771;-7,61;0
0,05216896;-7,61;0
0,0671126;-7,61;0
0,08256032;-7,61;0
0,09751359;-7,61;0
0,1121447;-7,61;0
0,1266073;-7,61;0
0,141405;-7,61;0
0,1555765;-7,61;0
0,1698963;-7,61;0
0,1837526;-7,61;0
0,1983036;-7,61;0
0,2125612;-7,61;0
0,2268652;-7,61;0
0,2404196;-7,61;0
0,2546383;-7,61;0
0,2689134;-7,61;0
0,2826854;-7,61;0
0,2969988;-7,61;0
0,3111802;-7,61;0
0,3248477;-7,61;0
0,3392198;-7,61;0
0,3532457;-7,61;0
0,3671347;-7,61;0
0,3809817;-7,61;0
0,3952527;-7,61;0
0,4092968;-7,61;0
0,4225741;-7,61;0
0,4366394;-7,61;0
0,4506265;-7,61;0
0,4642856;-7,61;0
0,4784695;-7,61;0
0,4922827;-7,61;0
0,5058732;-7,61;0
0,5199159;-7,61;0
0,533981;-7,61;0
0,5479627;-7,61;0
0,5613697;-7,61;0
0,5757845;-7,61;0
0,5895286;-7,61;0
0,6030768;-7,61;0
0,6172167;-7,61;0
0,6311807;-7,61;0
0,6449099;-7,61;0
0,659;-7,61;0
0,672791;-7,61;0
0,6866222;-7,61;0
0,7002174;-7,61;0
0,7145481;-7,61;0
0,7285132;-7,61;0
0,7421442;-7,61;0
0,7561377;-7,61;0
0,7702194;-7,61;0
0,7836398;-7,61;0
0,7978896;-7,61;0
0,8117206;-7,61;0
0,8252798;-7,61;0
0,8394479;-7,61;0
0,8533893;-7,61;0
0,8672071;-7,61;0
0,8808783;-7,61;0
0,8951062;-7,61;0
0,9091477;-7,61;0
0,9228033;-7,61;0
0,9367366;-7,61;0
0,950564;-7,61;0
0,9642562;-7,61;0
0,9786171;-7,61;0
0,9923736;-7,61;0
1,005913;-7,61;0
1,020119;-7,61;0
1,034141;-7,61;0
1,048248;-7,61;0
1,061523;-7,61;0
1,075796;-7,61;0
1,089583;-7,61;0
1,103137;-7,61;0
1,117564;-7,61;0
1,131285;-7,61;0
1,144982;-7,61;0
1,159217;-7,61;0
1,173081;-7,61;0
1,186971;-7,61;0
1,200489;-7,61;0
1,214753;-7,61;0
1,228688;-7,61;0
1,24229;-7,61;0
1,256256;-7,61;0
1,270277;-7,61;0
1,284226;-7,61;0
1,298128;-7,61;0
1,311999;-7,61;0
1,32559;-7,61;0
1,339616;-7,61;0
1,35367;-7,61;0
1,36766;-7,61;0
1,381217;-7,61;0
1,395298;-7,61;0
1,409365;-7,61;0
1,422804;-7,61;0
1,436871;-7,61;0
1,450916;-7,61;0
1,464683;-7,61;0
1,478918;-7,61;0
1,492563;-7,61;0
1,50699;-7,61;0
1,519888;-7,61;0
1,533848;-7,61;0
1,547711;-7,61;0
1,561129;-7,61;0
1,575155;-7,61;0
1,588631;-7,61;0
1,601972;-7,61;0
1,615844;-7,61;0
1,629402;-7,61;0
1,642895;-7,61;0
1,656549;-7,61;0
1,670253;-7,61;0
1,683524;-7,61;0
1,697396;-7,61;0
1,711219;-7,61;0
1,724263;-7,61;0
1,738143;-7,61;0
1,751703;-7,61;0
1,76506;-7,61;0
1,779067;-7,61;0
1,792742;-7,61;0
1,806581;-7,61;0
1,819838;-7,61;0
1,833926;-7,61;0
1,847586;-7,61;0
1,861107;-7,61;0
1,875363;-7,61;0
1,889102;-7,61;0
1,90252;-7,61;0
1,916448;-7,61;0
1,930514;-7,61;0
1,94389;-7,61;0
1,958035;-7,61;0
1,971714;-7,61;0
1,985367;-7,61;0
1,999485;-7,61;0
2,013576;-7,61;0
2,027583;-7,61;0
2,040832;-7,61;0
2,055034;-7,61;0
2,06877;-7,61;0
2,082487;-7,61;0
2,096632;-7,61;0
2,110638;-7,61;0
2,123922;-7,61;0
2,138293;-7,61;0
2,152104;-7,61;0
