time;xpos;zpos
0;-7,61;0
0;-7,61;0
0,02;-7,61;0
0,03490646;-7,61;0
0,05336594;-7,61;0
0,06735953;-7,61;0
0,08680547;-7,61;0
0,1006073;-7,61;0
0,1145065;-7,61;0
0,1283687;-7,61;0
0,1421907;-7,61;0
0,1561839;-7,61;0
0,1699509;-7,61;0
0,1837857;-7,61;0
0,197809;-7,61;0
0,2116008;-7,61;0
0,2259986;-7,61;0
0,2402167;-7,61;0
0,2542502;-7,61;0
0,2688541;-7,61;0
0,2831296;-7,61;0
0,2976504;-7,61;0
0,3114224;-7,61;0
0,3259841;-7,61;0
0,3400888;-7,61;0
0,3539278;-7,61;0
0,3681988;-7,61;0
0,3821585;-7,61;0
0,3965386;-7,61;0
0,4100664;-7,61;0
0,4242525;-7,61;0
0,4382542;-7,61;0
0,4517663;-7,61;0
0,4659667;-7,61;0
0,4799759;-7,61;0
0,4934816;-7,61;0
0,5076253;-7,61;0
0,5215093;-7,61;0
0,5352221;-7,61;0
0,5492619;-7,61;0
0,5631682;-7,61;0
0,5773622;-7,61;0
0,5904701;-7,61;0
0,6046669;-7,61;0
0,6186361;-7,61;0
0,6320786;-7,61;0
0,646437;-7,61;0
0,6603874;-7,61;0
0,6740084;-7,61;0
0,6880395;-7,61;0
0,7018973;-7,61;0
0,7158534;-7,61;0
0,7291682;-7,61;0
0,7433492;-7,61;0
0,7573647;-7,61;0
0,7706078;-7,61;0
0,7848411;-7,61;0
0,7987897;-7,61;0
0,8123935;-7,61;0
0,8265432;-7,61;0
0,840487;-7,61;0
0,8541156;-7,61;0
0,8680945;-7,61;0
0,8819757;-7,61;0
0,8961331;-7,61;0
0,9093831;-7,61;0
0,9236509;-7,61;0
0,9374314;-7,61;0
0,9507709;-7,61;0
0,965077;-7,61;0
0,9789788;-7,61;0
0,9923557;-7,61;0
1,006684;-7,61;0
1,020768;-7,61;0
1,034097;-7,61;0
1,048259;-7,61;0
1,062029;-7,61;0
1,076203;-7,61;0
1,089518;-7,61;0
1,103766;-7,61;0
1,11768;-7,61;0
1,131125;-7,61;0
1,145414;-7,61;0
1,159266;-7,61;0
1,172997;-7,61;0
1,187079;-7,61;0
1,200862;-7,61;0
1,214612;-7,61;0
1,228596;-7,61;0
1,242505;-7,61;0
1,256476;-7,61;0
1,269796;-7,61;0
1,284058;-7,61;0
1,298147;-7,61;0
1,311359;-7,61;0
1,325681;-7,61;0
1,339428;-7,61;0
1,352968;-7,61;0
1,367178;-7,61;0
1,381001;-7,61;0
1,394635;-7,61;0
1,40874;-7,61;0
1,422552;-7,61;0
1,436649;-7,61;0
1,449887;-7,61;0
1,464147;-7,61;0
1,478046;-7,61;0
1,491574;-7,61;0
1,505663;-7,61;0
1,519369;-7,61;0
1,532968;-7,61;0
1,546977;-7,61;0
1,560971;-7,61;0
1,574467;-7,61;0
1,588643;-7,61;0
1,602656;-7,61;0
1,616714;-7,61;0
1,630023;-7,61;0
1,644549;-7,61;0
1,65853;-7,61;0
1,672112;-7,61;0
1,686486;-7,61;0
1,700566;-7,61;0
1,714417;-7,61;0
1,728894;-7,61;0
1,742943;-7,61;0
1,757235;-7,61;0
1,771003;-7,61;0
1,785609;-7,61;0
1,799675;-7,61;0
1,813835;-7,61;0
1,827884;-7,61;0
1,84915;-7,61;0
1,864075;-7,61;0
1,878058;-7,61;0
1,891807;-7,61;0
1,905999;-7,61;0
1,920246;-7,61;0
1,934601;-7,61;0
1,948796;-7,61;0
1,963219;-7,61;0
1,977712;-7,61;0
1,991385;-7,61;0
2,006052;-7,61;0
2,020459;-7,61;0
2,034405;-7,61;0
2,048922;-7,61;0
2,063341;-7,61;0
2,077553;-7,61;0
2,091488;-7,61;-0,1
2,106272;-7,61;-0,1
2,120371;-7,61;-0,1
2,134262;-7,61;-0,1
2,148885;-7,61;-0,1
