time;xpos;zpos
0;-13,19;0
0;-13,19;0
0,02;-13,19;0
0,03434349;-13,19;0
0,04546719;-13,19;0
0,06056151;-13,19;0
0,07560635;-13,19;0
0,09097068;-13,19;0
0,1057452;-13,19;0
0,1200383;-13,19;0
0,1348354;-13,19;0
0,1493102;-13,19;0
0,1635203;-13,19;0
0,1784186;-13,19;0
0,1927183;-13,19;0
0,2070285;-13,19;0
0,2206332;-13,19;0
0,2350843;-13,19;0
0,249553;-13,19;0
0,2634469;-13,19;0
0,2772638;-13,19;0
0,2918425;-13,19;0
0,3054779;-13,19;0
0,3193669;-13,19;0
0,3334694;-13,19;0
0,3476119;-13,19;0
0,3613445;-13,19;0
0,3757045;-13,19;0
0,3895157;-13,19;0
0,4032563;-13,19;0
0,4167778;-13,19;0
0,4308971;-13,19;0
0,4450414;-13,19;0
0,4586695;-13,19;0
0,4725845;-13,19;0
0,4862916;-13,19;0
0,4998808;-13,19;0
0,5141442;-13,19;0
0,5283479;-13,19;0
0,5418496;-13,19;0
0,5558304;-13,19;0
0,5696208;-13,19;0
0,5835843;-13,19;0
0,5970296;-13,19;0
0,6114112;-13,19;0
0,625367;-13,19;0
0,6387284;-13,19;0
0,6529537;-13,19;0
0,6669087;-13,19;0
0,680753;-13,19;0
0,694508;-13,19;0
0,7085835;-13,19;0
0,7219694;-13,19;0
0,7360875;-13,19;0
0,7499728;-13,19;0
0,7638983;-13,19;0
0,7773911;-13,19;0
0,7918744;-13,19;0
0,8053622;-13,19;0
0,8188769;-13,19;0
0,8330582;-13,19;0
0,8470858;-13,19;0
0,8605096;-13,19;0
0,8747874;-13,19;0
0,8884912;-13,19;0
0,9020426;-13,19;0
0,9161481;-13,19;0
0,930027;-13,19;0
0,9440144;-13,19;0
0,9576198;-13,19;0
0,9715914;-13,19;0
0,9855485;-13,19;0
0,9991599;-13,19;0
1,013342;-13,19;0
1,027034;-13,19;0
1,040785;-13,19;0
1,054789;-13,19;0
1,068805;-13,19;0
1,082305;-13,19;0
1,096391;-13,19;0
1,110286;-13,19;0
1,124329;-13,19;0
1,137725;-13,19;0
1,151921;-13,19;0
1,165826;-13,19;0
1,179653;-13,19;0
1,193525;-13,19;0
1,207651;-13,19;0
1,220775;-13,19;0
1,234952;-13,19;0
1,248848;-13,19;0
1,262364;-13,19;0
1,276538;-13,19;0
1,290386;-13,19;0
1,304037;-13,19;0
1,317513;-13,19;0
1,331617;-13,19;0
1,345308;-13,19;0
1,358933;-13,19;0
1,372732;-13,19;0
1,386115;-13,19;0
1,399606;-13,19;0
1,413469;-13,19;0
1,427266;-13,19;0
1,440652;-13,19;0
1,454535;-13,19;0
1,468318;-13,19;0
1,481591;-13,19;0
1,495894;-13,19;0
1,509705;-13,19;0
1,523286;-13,19;0
1,537083;-13,19;0
1,550958;-13,19;0
1,564647;-13,19;0
1,578592;-13,19;0
1,593028;-13,19;0
1,606697;-13,19;0
1,620142;-13,19;0
1,634249;-13,19;0
1,647997;-13,19;0
1,661837;-13,19;0
1,675888;-13,19;0
1,689621;-13,19;0
1,703634;-13,19;0
1,717284;-13,19;0
1,731396;-13,19;0
1,745651;-13,19;0
1,759226;-13,19;0
1,773018;-13,19;0
1,786973;-13,19;0
1,800575;-13,19;0
1,81465;-13,19;0
1,828748;-13,19;0
1,842485;-13,19;0
1,856402;-13,19;0
1,870557;-13,19;0
1,884449;-13,19;0
1,897781;-13,19;0
1,912331;-13,19;0
1,926094;-13,19;0
1,93992;-13,19;0
1,954254;-13,19;0
1,968381;-13,19;0
1,982179;-13,19;0
1,996701;-13,19;0
2,01089;-13,19;0
2,025007;-13,19;0
2,038422;-13,19;0
2,052563;-13,19;0
2,066474;-13,19;0
2,080283;-13,19;0
2,09444;-13,19;0
2,108495;-13,19;0
2,121999;-13,19;0
2,136581;-13,19;0
2,150165;-13,19;0
2,163785;-13,19;0
2,177614;-13,19;0
2,192054;-13,19;0
2,205785;-13,19;0
2,219765;-13,19;0
2,233714;-13,19;0
2,247861;-13,19;0
2,261171;-13,19;0
2,275597;-13,19;0
2,289284;-13,19;0
2,302675;-13,19;0
2,316923;-13,19;0
2,331027;-13,19;0
2,344743;-13,19;0
2,358315;-13,19;0
2,372492;-13,19;0
2,385952;-13,19;0
2,399478;-13,19;0
2,413781;-13,19;0
2,427585;-13,19;0
2,441147;-13,19;0
2,455395;-13,19;0
2,468942;-13,19;0
2,482105;-13,19;0
2,496372;-13,19;0
2,510118;-13,19;0
2,523636;-13,19;0
2,537572;-13,19;0
2,551313;-13,19;0
2,565379;-13,19;0
2,578738;-13,19;0
2,59288;-13,19;0
2,606454;-13,19;0
2,619954;-13,19;0
2,634009;-13,19;0
2,647624;-13,19;0
2,661313;-13,19;0
2,675627;-13,19;0
2,688923;-13,19;0
2,702532;-13,19;0
2,716579;-13,19;0
2,730487;-13,19;0
2,744529;-13,19;0
2,757987;-13,19;0
2,771922;-13,19;0
2,785707;-13,19;0
2,799142;-13,19;0
2,81329;-13,19;0
2,827053;-13,19;0
2,84069;-13,19;0
2,854292;-13,19;0
2,868418;-13,19;0
2,882035;-13,19;0
2,896027;-13,19;0
2,910013;-13,19;0
2,923778;-13,19;0
2,937062;-13,19;0
2,95114;-13,19;0
2,964968;-13,19;0
2,978801;-13,19;0
2,993103;-13,19;0
3,006888;-13,19;0
3,020478;-13,19;0
3,034617;-13,19;0
3,049169;-13,19;0
3,062128;-13,19;0
3,076717;-13,19;0
3,090313;-13,19;0
3,10415;-13,19;0
3,117652;-13,19;0
3,131779;-13,19;0
3,145862;-13,19;0
3,159569;-13,19;0
3,173832;-13,19;0
3,187488;-13,19;0
3,201335;-13,19;0
3,215274;-13,19;0
3,22929;-13,19;0
3,243119;-13,19;0
3,257254;-13,19;0
3,270979;-13,19;0
3,285212;-13,19;0
3,298601;-13,19;0
3,312691;-13,19;0
3,326741;-13,19;0
3,340374;-13,19;0
3,354244;-13,19;0
3,368286;-13,19;0
3,381897;-13,19;0
3,396072;-13,19;0
3,410458;-13,19;0
3,424395;-13,19;0
3,437932;-13,19;0
3,452136;-13,19;0
3,466322;-13,19;0
3,480018;-13,19;0
3,494438;-13,19;0
3,508628;-13,19;0
3,522229;-13,19;0
3,536826;-13,19;0
3,550555;-13,19;0
3,564409;-13,19;0
3,57827;-13,19;0
3,59274;-13,19;0
3,606487;-13,19;0
3,620292;-13,19;0
3,634383;-13,19;0
3,648569;-13,19;0
3,662179;-13,19;0
3,676497;-13,19;0
3,690378;-13,19;0
3,704422;-13,19;0
3,718024;-13,19;0
3,732151;-13,19;0
3,746328;-13,19;0
3,760115;-13,19;0
3,774461;-13,19;0
3,788367;-13,19;0
3,802175;-13,19;0
3,816315;-13,19;0
3,83019;-13,19;0
3,844244;-13,19;0
3,858071;-13,19;0
3,872185;-13,19;0
3,886064;-13,19;0
3,899832;-13,19;0
3,913969;-13,19;0
3,927777;-13,19;0
3,941401;-13,19;0
3,955498;-13,19;0
3,969315;-13,19;0
3,982871;-13,19;0
3,997226;-13,19;0
4,011209;-13,19;0
4,025295;-13,19;0
4,038617;-13,19;0
4,05267;-13,19;0
4,066591;-13,19;0
4,080395;-13,19;0
4,094509;-13,19;0
4,10868;-13,19;0
4,122188;-13,19;0
4,136395;-13,19;0
4,150333;-13,19;0
4,164287;-13,19;0
4,177773;-13,19;0
4,19226;-13,19;0
4,205952;-13,19;0
4,219807;-13,19;0
4,233396;-13,19;0
4,247449;-13,19;0
4,26108;-13,19;0
4,27519;-13,19;0
4,28899;-13,19;0
4,302555;-13,19;0
4,316793;-13,19;0
4,330686;-13,19;0
4,344922;-13,19;0
4,358532;-13,19;0
4,372565;-13,19;0
4,386333;-13,19;0
4,400054;-13,19;0
4,414259;-13,19;0
4,428568;-13,19;0
4,44189;-13,19;0
4,456056;-13,19;0
4,470037;-13,19;0
4,483924;-13,19;0
4,497622;-13,19;0
4,511848;-13,19;0
4,526159;-13,19;0
4,539582;-13,19;0
4,553447;-13,19;0
4,567489;-13,19;0
4,581151;-13,19;0
4,595592;-13,19;0
4,609468;-13,19;0
4,623119;-13,19;0
4,636803;-13,19;0
4,650881;-13,19;0
4,664789;-13,19;0
4,678467;-13,19;0
4,692666;-13,19;0
4,706529;-13,19;0
4,720232;-13,19;0
4,73411;-13,19;0
4,748032;-13,19;0
4,761892;-13,19;0
4,775987;-13,19;0
4,789739;-13,19;0
4,803667;-13,19;0
4,817173;-13,19;0
4,831227;-13,19;0
4,845506;-13,19;0
4,859101;-13,19;0
4,873181;-13,19;0
4,886933;-13,19;0
4,900755;-13,19;0
4,914958;-13,19;0
4,929061;-13,19;0
4,942805;-13,19;0
4,956869;-13,19;0
4,970763;-13,19;0
4,984764;-13,19;0
4,99846;-13,19;0
5,012591;-13,19;0
5,026684;-13,19;0
5,040368;-13,19;0
5,054338;-13,19;0
5,068374;-13,19;0
5,081995;-13,19;0
5,096402;-13,19;0
5,11033;-13,19;0
5,124296;-13,19;0
5,137869;-13,19;0
5,151917;-13,19;0
5,165958;-13,19;0
5,179612;-13,19;0
5,193862;-13,19;0
5,207931;-13,19;0
5,221261;-13,19;0
5,235457;-13,19;0
5,249318;-13,19;0
5,263129;-13,19;0
5,277168;-13,19;0
5,290977;-13,19;0
5,304714;-13,19;0
5,318507;-13,19;0
5,332476;-13,19;0
5,346373;-13,19;0
5,360032;-13,19;0
5,374127;-13,19;0
5,388054;-13,19;0
5,401343;-13,19;0
5,415437;-13,19;0
5,429303;-13,19;0
5,442864;-13,19;0
5,456786;-13,19;0
5,470878;-13,19;0
5,484488;-13,19;0
5,497969;-13,19;0
5,512204;-13,19;0
5,52604;-13,19;0
5,539611;-13,19;0
5,553676;-13,19;0
5,567407;-13,19;0
5,580987;-13,19;0
5,595212;-13,19;0
5,60922;-13,19;0
5,622596;-13,19;0
5,6369;-13,19;0
5,650608;-13,19;0
5,664458;-13,19;0
5,678366;-13,19;0
5,692388;-13,19;0
5,706132;-13,19;0
5,719947;-13,19;0
5,733856;-13,19;0
5,74794;-13,19;0
5,761394;-13,19;0
5,775552;-13,19;0
5,789397;-13,19;0
5,80317;-13,19;0
5,817282;-13,19;0
5,831245;-13,19;0
5,845088;-13,19;0
5,858994;-13,19;0
5,872923;-13,19;0
5,886803;-13,19;0
5,900259;-13,19;0
5,914473;-13,19;0
5,92874;-13,19;0
5,942122;-13,19;0
5,956203;-13,19;0
5,970064;-13,19;0
5,984229;-13,19;0
5,997599;-13,19;0
6,011924;-13,19;0
6,025908;-13,19;0
6,039616;-13,19;0
6,05343;-13,19;0
6,067325;-13,19;0
6,080874;-13,19;0
6,095263;-13,19;0
6,109265;-13,19;0
6,12263;-13,19;0
6,136943;-13,19;0
6,150773;-13,19;0
6,164697;-13,19;0
6,178496;-13,19;0
6,192595;-13,19;0
6,206507;-13,19;0
6,220104;-13,19;0
6,234206;-13,19;0
6,248179;-13,19;0
6,261882;-13,19;0
6,276132;-13,19;0
6,290035;-13,19;0
6,30405;-13,19;0
6,317712;-13,19;0
6,331848;-13,19;0
6,345793;-13,19;0
6,359806;-13,19;0
6,374027;-13,19;0
6,387973;-13,19;0
6,401793;-13,19;0
6,41583;-13,19;0
