time;xpos;zpos
0;-13,19;0
0;-13,19;0
0,02;-13,19;0
0,03030401;-13,19;0
0,04517021;-13,19;0
0,06016505;-13,19;0
0,07522677;-13,19;0
0,08953828;-13,19;0
0,1046164;-13,19;0
0,1189365;-13,19;0
0,1334205;-13,19;0
0,1475652;-13,19;0
0,162194;-13,19;0
0,1765072;-13,19;0
0,1903741;-13,19;0
0,2049387;-13,19;0
0,2189486;-13,19;0
0,2331353;-13,19;0
0,2468897;-13,19;0
0,2610592;-13,19;0
0,2751761;-13,19;0
0,2889243;-13,19;0
0,3030429;-13,19;0
0,3170267;-13,19;0
0,330617;-13,19;0
0,3447323;-13,19;0
0,3587022;-13,19;0
0,3725846;-13,19;0
0,3862213;-13,19;0
0,4001582;-13,19;0
0,4140038;-13,19;0
0,4275941;-13,19;0
0,4416632;-13,19;0
0,4554443;-13,19;0
0,4689619;-13,19;0
0,4833075;-13,19;0
0,4968661;-13,19;0
0,5104951;-13,19;0
0,5250401;-13,19;0
0,5383075;-13,19;0
0,5520549;-13,19;0
0,5656807;-13,19;0
0,5795732;-13,19;0
0,5934156;-13,19;0
0,6069035;-13,19;0
0,6207747;-13,19;0
0,6347289;-13,19;0
0,6483197;-13,19;0
0,6621118;-13,19;0
0,6758873;-13,19;0
0,6894859;-13,19;0
0,7033961;-13,19;0
0,7172782;-13,19;0
0,7308819;-13,19;0
0,7447215;-13,19;0
0,7588625;-13,19;0
0,7725559;-13,19;0
0,7858669;-13,19;0
0,7997299;-13,19;0
0,8135852;-13,19;0
0,8272039;-13,19;0
0,8410733;-13,19;0
0,8550269;-13,18699;-0,00243514
0,8685454;-13,18248;-0,006218636
0,8824241;-13,16962;-0,01615489
0,9335921;-13,1104;-0,06498431
0,9381042;-13,10527;-0,06939867
0,9605374;-13,08106;-0,0927681
0,9744778;-13,06614;-0,107419
0,9884519;-13,05122;-0,1221401
1,002174;-13,03666;-0,1366901
1,016162;-13,02191;-0,151613
1,030053;-13,00744;-0,1666067
1,044043;-12,9931;-0,181932
1,057791;-12,9792;-0,1971597
1,071818;-12,96524;-0,2128992
1,085682;-12,95167;-0,2286586
1,099362;-12,93853;-0,2444259
1,113399;-12,92535;-0,2608412
1,127402;-12,91228;-0,2772882
1,14093;-12,89951;-0,2930515
1,15503;-12,88623;-0,3095188
1,169002;-12,8732;-0,3259317
1,182583;-12,86067;-0,3419957
1,196653;-12,84754;-0,3585165
1,210611;-12,83464;-0,3750088
1,22437;-12,82215;-0,3914396
1,238745;-12,8092;-0,4086813
1,252914;-12,79665;-0,4258295
1,266105;-12,78505;-0,4418596
1,279961;-12,77293;-0,4587481
1,293862;-12,7607;-0,4756327
1,307741;-12,74837;-0,492411
1,321536;-12,73605;-0,5090369
1,335415;-12,72285;-0,5251336
1,34938;-12,709;-0,5408491
1,363168;-12,69478;-0,5558613
1,377203;-12,67981;-0,570667
1,390961;-12,66516;-0,5852007
1,404946;-12,65021;-0,5999199
1,418505;-12,63533;-0,6137782
1,432538;-12,61967;-0,6278521
1,446359;-12,60403;-0,6414604
1,460183;-12,58822;-0,6548733
1,474752;-12,57157;-0,6690337
1,48898;-12,55475;-0,6821579
1,503181;-12,53695;-0,6938708
1,517616;-12,51887;-0,7057722
1,532281;-12,50003;-0,7171316
1,546295;-12,48185;-0,7276804
1,561557;-12,46183;-0,7387993
1,574748;-12,44428;-0,7479298
1,58863;-12,42572;-0,7573671
1,602728;-12,40674;-0,7667071
1,616747;-12,38754;-0,7752624
1,630236;-12,36882;-0,7829379
1,644827;-12,34805;-0,7898444
1,658665;-12,32822;-0,7959808
1,672334;-12,30853;-0,8017049
1,685849;-12,28873;-0,8060687
1,700159;-12,26766;-0,8101468
1,714247;-12,24683;-0,8136927
1,727892;-12,22655;-0,8165085
1,741686;-12,20602;-0,8190586
1,755522;-12,18539;-0,8213637
1,769035;-12,1652;-0,823125
1,783204;-12,14401;-0,8247157
1,797852;-12,12208;-0,8261471
1,810984;-12,10242;-0,8272945
1,824489;-12,08218;-0,8281664
1,838519;-12,06114;-0,828806
1,852893;-12,03959;-0,8291857
1,866127;-12,01973;-0,8291885
1,880204;-11,99862;-0,8288896
1,893866;-11,97814;-0,8282575
1,907485;-11,95773;-0,827284
1,921646;-11,93654;-0,825886
1,935397;-11,91598;-0,8242164
1,94893;-11,89575;-0,8224994
1,963148;-11,8745;-0,8207441
1,976978;-11,8538;-0,8193137
1,990165;-11,83403;-0,8188227
2,004424;-11,81265;-0,8193923
2,018328;-11,79199;-0,8222625
2,03227;-11,77126;-0,825058
2,045528;-11,75162;-0,8281433
2,059599;-11,73096;-0,8324851
2,073733;-11,71033;-0,8373719
2,08724;-11,69067;-0,8422676
2,101265;-11,67034;-0,8476775
2,116253;-11,64872;-0,8538545
2,128746;-11,63073;-0,8590949
2,142661;-11,61068;-0,864896
2,156021;-11,59138;-0,870284
2,169548;-11,57173;-0,8753505
2,183397;-11,55132;-0,8792369
2,197345;-11,5307;-0,8827786
2,211219;-11,51023;-0,8864833
2,225828;-11,48856;-0,8897917
2,239864;-11,4676;-0,8917395
2,253891;-11,4466;-0,8930998
2,267143;-11,42675;-0,8942013
2,281209;-11,40569;-0,8954573
2,295085;-11,38493;-0,8968934
2,308711;-11,36456;-0,8985345
2,322688;-11,34368;-0,9004921
2,336553;-11,323;-0,902716
2,350149;-11,30276;-0,905143
2,364353;-11,28164;-0,9079863
2,3781;-11,26129;-0,9113286
2,392148;-11,24063;-0,9154558
2,405694;-11,22088;-0,9202253
2,419674;-11,20081;-0,9263003
2,433591;-11,1812;-0,9334582
2,447315;-11,16206;-0,941046
2,461488;-11,14247;-0,9492998
2,475441;-11,12335;-0,9578239
2,489223;-11,10465;-0,9666221
2,503354;-11,0857;-0,9761196
2,51762;-11,06734;-0,9871137
2,531917;-11,04983;-0,9994918
2,545552;-11,03366;-1,012018
2,559843;-11,01891;-1,027573
2,574129;-11,00541;-1,044219
2,587825;-10,99268;-1,060342
2,60228;-10,97945;-1,077523
2,616048;-10,96699;-1,093992
2,629628;-10,95483;-1,11033
2,644145;-10,94197;-1,127902
2,658185;-10,92967;-1,144996
2,672167;-10,91753;-1,162102
2,685566;-10,90632;-1,178781
2,699667;-10,89557;-1,196998
2,713921;-10,8852;-1,215699
2,727869;-10,87567;-1,234321
2,741798;-10,86726;-1,253451
2,755925;-10,85909;-1,273
2,769502;-10,85161;-1,291943
2,783459;-10,84445;-1,311617
2,797715;-10,83745;-1,331824
2,811824;-10,83062;-1,351853
2,825164;-10,82424;-1,370819
2,839719;-10,8173;-1,39152
2,853679;-10,81068;-1,411385
2,867224;-10,80424;-1,430654
2,881228;-10,79738;-1,450508
2,895205;-10,78932;-1,469861
2,908964;-10,78075;-1,48864
2,923044;-10,95535;-1,889604
2,936428;-10,95775;-1,909536
2,949947;-10,95796;-1,929814
2,96449;-10,95672;-1,951594
2,97849;-10,95475;-1,9725
2,9929;-10,95183;-1,993917
3,006993;-10,94839;-2,014775
3,021636;-10,94337;-2,036159
3,035846;-10,93672;-2,056408
3,049762;-10,92945;-2,075979
3,064148;-10,92127;-2,095944
3,078423;-10,91273;-2,115579
3,092515;-10,90395;-2,134808
3,10614;-10,89513;-2,153248
3,120196;-10,88573;-2,172118
3,134248;-10,87659;-2,191109
3,147895;-10,86812;-2,209745
3,161988;-10,86039;-2,229422
3,175898;-10,85312;-2,248978
3,189516;-10,8463;-2,268236
3,203766;-10,83899;-2,288321
3,217528;-10,83152;-2,307566
3,231342;-10,82389;-2,326829
3,244882;-10,8163;-2,345668
3,258696;-10,80827;-2,36477
3,27279;-10,79985;-2,384161
3,286539;-10,79159;-2,403058
3,30021;-10,7834;-2,421857
3,314052;-10,77494;-2,440821
3,327543;-10,7665;-2,459213
3,341419;-10,75752;-2,477992
3,35548;-10,74814;-2,496882
3,369068;-10,73886;-2,515029
3,382822;-10,72921;-2,533263
3,396772;-10,71919;-2,55163
3,410418;-10,7085;-2,569089
3,424346;-10,69691;-2,586474
3,438049;-10,68482;-2,603091
3,452225;-10,67148;-2,619656
3,465508;-10,65885;-2,635065
3,479567;-10,6453;-2,651223
3,493587;-10,63149;-2,667084
3,507099;-10,61802;-2,682223
3,52112;-10,60387;-2,697788
3,534865;-10,58986;-2,712912
3,548536;-10,5757;-2,727741
3,562402;-10,56114;-2,742593
3,576291;-10,54636;-2,757278
3,589748;-10,53192;-2,771387
3,60408;-10,51623;-2,786086
3,617596;-10,50125;-2,799748
3,631727;-10,48541;-2,813829
3,645351;-10,46992;-2,827159
3,659034;-10,45409;-2,840226
3,672865;-10,43797;-2,853288
3,686352;-10,42203;-2,86574
3,700402;-10,40524;-2,878475
3,714278;-10,38859;-2,890971
3,72776;-10,37228;-2,902917
3,741805;-10,35523;-2,915293
3,75565;-10,33834;-2,927382
3,769194;-10,32168;-2,939011
3,783111;-10,3045;-2,950876
3,797076;-10,28719;-2,962669
3,810623;-10,27031;-2,973985
3,824729;-10,25267;-2,985667
3,838552;-10,23533;-2,997033
3,852588;-10,21785;-3,008763
3,866176;-10,20148;-3,020909
3,880398;-10,1843;-3,033551
3,893927;-10,16791;-3,045515
3,907594;-10,15182;-3,05823
3,921586;-10,13601;-3,072025
3,935565;-10,12077;-3,086433
3,949089;-10,10649;-3,100839
3,963237;-10,09192;-3,116271
3,976974;-10,07809;-3,131542
3,990379;-10,0646;-3,146452
4,004752;-10,05015;-3,16246
4,018386;-10,03643;-3,177617
4,03238;-10,02233;-3,193174
4,045681;-10,00894;-3,207959
4,059723;-9,9948;-3,223572
4,073666;-9,98079;-3,239101
4,087122;-9,967286;-3,254103
4,101027;-9,953364;-3,269633
4,115035;-9,939375;-3,285311
4,128681;-9,925776;-3,300609
4,142647;-9,911876;-3,316283
4,15662;-9,89801;-3,332
4,17015;-9,884605;-3,347239
4,18431;-9,870646;-3,363247
4,198219;-9,856996;-3,379026
4,212279;-9,843253;-3,395023
4,225664;-9,830203;-3,41028
4,240034;-9,816199;-3,426667
4,253751;-9,802859;-3,442332
4,267267;-9,789707;-3,457761
4,281505;-9,775867;-3,474025
4,295416;-9,76236;-3,48993
4,308972;-9,749199;-3,505432
4,323287;-9,735308;-3,521806
4,337113;-9,721878;-3,53761
4,350752;-9,708625;-3,553195
4,365151;-9,694613;-3,569632
4,378849;-9,681267;-3,585252
4,392851;-9,667603;-3,601203
4,406383;-9,654371;-3,616597
4,420406;-9,64065;-3,63254
4,434348;-9,626995;-3,648378
4,448143;-9,613461;-3,66403
4,462101;-9,599725;-3,679834
4,476103;-9,585919;-3,695662
4,489668;-9,572501;-3,710957
4,503775;-9,558506;-3,726829
4,517672;-9,544683;-3,74243
4,531668;-9,530731;-3,75812
4,545132;-9,517276;-3,773179
4,559425;-9,502944;-3,789126
4,57329;-9,488983;-3,804541
4,586918;-9,47523;-3,819665
4,600963;-9,460998;-3,835198
4,61482;-9,446898;-3,850471
4,628335;-9,433098;-3,86532
4,642508;-9,418568;-3,880839
4,656355;-9,404306;-3,895938
4,669808;-9,390391;-3,910554
4,684098;-9,375555;-3,926024
4,697774;-9,36129;-3,940766
4,711842;-9,346564;-3,955879
4,725496;-9,33222;-3,9705
